,Member ID,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name,Restaurant Address
59,179982,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
60,197683,233423,36.35848492,127.34798218,갓포호산,대전시 유성구 봉명동 641-3
61,197683,279710,36.35842279,127.34578925,히토메보레,대전시 유성구 봉명동 624-2
62,197683,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
63,197683,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
64,197683,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
65,202219,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
66,202219,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
67,202219,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
68,202219,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
69,202219,186045,36.42627335,127.38977814,이비가짬뽕,대전시 유성구 관평동 812
70,215290,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
71,215290,165618,36.42248154,127.38792419,국수나무,대전시 유성구 관평동 914
72,215290,216600,36.32843018,127.42940521,연이자카야,대전시 중구 은행동 65-5
73,215290,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
74,215290,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
75,361632,233423,36.35848492,127.34798218,갓포호산,대전시 유성구 봉명동 641-3
76,361632,279710,36.35842279,127.34578925,히토메보레,대전시 유성구 봉명동 624-2
77,361632,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
78,361632,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
79,361632,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
80,375748,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
81,375748,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
82,375748,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
83,375748,190459,36.37235954,127.34042181,카페희스밀,대전시 유성구 죽동 728-2
84,375748,184285,36.3248436,127.4254319,모모제인,대전시 중구 대흥동 412-1
85,376190,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
86,376190,165618,36.42248154,127.38792419,국수나무,대전시 유성구 관평동 914
87,376190,216600,36.32843018,127.42940521,연이자카야,대전시 중구 은행동 65-5
88,376190,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
89,376190,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
90,400687,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
91,400687,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
92,400687,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
93,400687,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
94,400687,186045,36.42627335,127.38977814,이비가짬뽕,대전시 유성구 관평동 812
95,434101,233423,36.35848492,127.34798218,갓포호산,대전시 유성구 봉명동 641-3
96,434101,279710,36.35842279,127.34578925,히토메보레,대전시 유성구 봉명동 624-2
97,434101,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
98,434101,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
99,434101,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
100,460278,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
101,460278,184285,36.3248436,127.4254319,모모제인,대전시 중구 대흥동 412-1
102,460278,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
103,460278,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
104,460278,250669,36.363154,127.3587232,마쯔미라멘,대전시 유성구 어은동 114-9
105,462227,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
106,462227,188202,36.3630884,127.3577393,베리신주쿠,대전시 유성구 어은동 113-16
107,462227,37559,36.36310196,127.35644531,비바돈까스,대전시 유성구 어은동 108-5
108,462227,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
109,462227,250669,36.363154,127.3587232,마쯔미라멘,대전시 유성구 어은동 114-9
110,470602,36850,36.3620242,127.3769584,바이젠하우스,대전시 서구 월평동 265
111,470602,16848,36.333851,127.4293622,태화장,대전시 동구 정동 36-32
112,470602,36697,36.2975972,127.3377959,장마을닷컴,대전시 서구 관저동 1533
113,470602,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
114,470602,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
115,496541,37559,36.36310196,127.35644531,비바돈까스,대전시 유성구 어은동 108-5
116,496541,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
117,496541,188202,36.3630884,127.3577393,베리신주쿠,대전시 유성구 어은동 113-16
118,496541,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
119,496541,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
120,514446,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
121,514446,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
122,514446,16862,36.3475035,127.3731065,영희네매운등갈비찜,대전시 서구 갈마동 345-10
123,514446,16848,36.333851,127.4293622,태화장,대전시 동구 정동 36-32
124,514446,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
125,528080,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
126,528080,184285,36.3248436,127.4254319,모모제인,대전시 중구 대흥동 412-1
127,528080,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
128,528080,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
129,528080,250669,36.363154,127.3587232,마쯔미라멘,대전시 유성구 어은동 114-9
130,579788,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
131,579788,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
132,579788,16862,36.3475035,127.3731065,영희네매운등갈비찜,대전시 서구 갈마동 345-10
133,579788,16848,36.333851,127.4293622,태화장,대전시 동구 정동 36-32
134,579788,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
135,589630,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
136,589630,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
137,589630,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
138,589630,190459,36.37235954,127.34042181,카페희스밀,대전시 유성구 죽동 728-2
139,589630,184285,36.3248436,127.4254319,모모제인,대전시 중구 대흥동 412-1
140,593911,36850,36.3620242,127.3769584,바이젠하우스,대전시 서구 월평동 265
141,593911,16848,36.333851,127.4293622,태화장,대전시 동구 정동 36-32
142,593911,36697,36.2975972,127.3377959,장마을닷컴,대전시 서구 관저동 1533
143,593911,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
144,593911,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
145,603679,37559,36.36310196,127.35644531,비바돈까스,대전시 유성구 어은동 108-5
146,603679,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
147,603679,188202,36.3630884,127.3577393,베리신주쿠,대전시 유성구 어은동 113-16
148,603679,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
149,603679,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
150,611890,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
151,611890,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
152,611890,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
153,611890,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
154,611890,186045,36.42627335,127.38977814,이비가짬뽕,대전시 유성구 관평동 812
155,630492,233423,36.35848492,127.34798218,갓포호산,대전시 유성구 봉명동 641-3
156,630492,279710,36.35842279,127.34578925,히토메보레,대전시 유성구 봉명동 624-2
157,630492,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
158,630492,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
159,630492,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
160,630552,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
161,630552,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
162,630552,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
163,630552,186045,36.42627335,127.38977814,이비가짬뽕,대전시 유성구 관평동 812
164,630552,37370,36.3619806,127.3529817,누오보나폴리,대전시 유성구 궁동 406-10
165,631813,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
166,631813,165618,36.42248154,127.38792419,국수나무,대전시 유성구 관평동 914
167,631813,216600,36.32843018,127.42940521,연이자카야,대전시 중구 은행동 65-5
168,631813,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
169,631813,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
170,632190,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
171,632190,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
172,632190,16862,36.3475035,127.3731065,영희네매운등갈비찜,대전시 서구 갈마동 345-10
173,632190,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
174,632190,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
175,648304,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
176,648304,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
177,648304,16862,36.3475035,127.3731065,영희네매운등갈비찜,대전시 서구 갈마동 345-10
178,648304,16848,36.333851,127.4293622,태화장,대전시 동구 정동 36-32
179,648304,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
180,652466,233423,36.35848492,127.34798218,갓포호산,대전시 유성구 봉명동 641-3
181,652466,279710,36.35842279,127.34578925,히토메보레,대전시 유성구 봉명동 624-2
182,652466,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
183,652466,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
184,652466,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
185,656311,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
186,656311,184285,36.3248436,127.4254319,모모제인,대전시 중구 대흥동 412-1
187,656311,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
188,656311,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
189,656311,250669,36.363154,127.3587232,마쯔미라멘,대전시 유성구 어은동 114-9
190,721563,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
191,721563,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
192,721563,16862,36.3475035,127.3731065,영희네매운등갈비찜,대전시 서구 갈마동 345-10
193,721563,16848,36.333851,127.4293622,태화장,대전시 동구 정동 36-32
194,721563,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
195,725800,189571,36.34998820000001,127.3889558,블랙스톤,대전시 서구 둔산동 1442
196,725800,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
197,725800,188202,36.3630884,127.3577393,베리신주쿠,대전시 유성구 어은동 113-16
198,725800,16848,36.333851,127.4293622,태화장,대전시 동구 정동 36-32
199,725800,279710,36.35842279,127.34578925,히토메보레,대전시 유성구 봉명동 624-2
200,733867,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
201,733867,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
202,733867,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
203,733867,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
204,733867,186045,36.42627335,127.38977814,이비가짬뽕,대전시 유성구 관평동 812
205,754881,233423,36.35848492,127.34798218,갓포호산,대전시 유성구 봉명동 641-3
206,754881,279710,36.35842279,127.34578925,히토메보레,대전시 유성구 봉명동 624-2
207,754881,193024,36.3275433,127.4268212,성심당케익부띠끄,대전시 중구 은행동 153
208,754881,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
209,754881,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
210,763275,35915,36.35644531,127.45077515,진미본,대전시 대덕구 비래동 138-1
211,763275,165618,36.42248154,127.38792419,국수나무,대전시 유성구 관평동 914
212,763275,216600,36.32843018,127.42940521,연이자카야,대전시 중구 은행동 65-5
213,763275,16915,36.32189941,127.41569519,신촌설렁탕,대전시 중구 문화동 1-182
214,763275,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
215,795564,184288,36.3251059,127.42517759999998,느린나무,대전시 중구 대흥동 409-10
216,795564,16843,36.2147761,127.4405227,옛터,대전시 동구 하소동 361-1
217,795564,268693,36.35295486,127.37780135,돈돈정,대전시 서구 둔산동 1010
218,795564,190459,36.37235954,127.34042181,카페희스밀,대전시 유성구 죽동 728-2
219,795564,184285,36.3248436,127.4254319,모모제인,대전시 중구 대흥동 412-1
0,6303,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
1,6303,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
2,6303,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
3,6303,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
4,6303,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
5,17805,192069,36.37356526,127.31888411,항아리보쌈,대전시 유성구 지족동 906-1
6,17805,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
7,17805,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
8,17805,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
9,17805,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
10,18385,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
11,18385,191511,36.3864605,127.3174059,피자알볼로,대전시 유성구 지족동 986-1
12,18385,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
13,18385,37782,36.36232376,127.3500061,멜로우멜로디,대전시 유성구 궁동 410-9
14,18385,150631,36.3168448,127.3923232,정식당,대전시 중구 유천동 328-12
15,27272,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
16,27272,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
17,27272,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
18,27272,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
19,27272,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
20,27285,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
21,27285,37782,36.36232376,127.3500061,멜로우멜로디,대전시 유성구 궁동 410-9
22,27285,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
23,27285,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
24,27285,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
25,27565,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
26,27565,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
27,27565,186001,36.35133362,127.42534637,스바라시라멘,대전시 대덕구 오정동 223-272
28,27565,224804,36.3280513,127.4282396,니뽕내뽕,대전시 중구 은행동 33-2
29,27565,17249,36.42454910000001,127.39090729,아삼육회,대전시 유성구 관평동 1076
30,47958,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
31,47958,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
32,47958,186001,36.35133362,127.42534637,스바라시라멘,대전시 대덕구 오정동 223-272
33,47958,192069,36.37356526,127.31888411,항아리보쌈,대전시 유성구 지족동 906-1
34,47958,225334,36.3580318,127.3511759,태평소국밥,대전시 유성구 봉명동 676-3
35,71232,16903,36.4461706,127.3838205,할머니묵집,대전시 유성구 봉산동 709-16
36,71232,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
37,71232,192362,36.36320886,127.35714872,어은스시,대전시 유성구 어은동 110-3
38,71232,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
39,71232,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
40,218199,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
41,218199,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
42,218199,186001,36.35133362,127.42534637,스바라시라멘,대전시 대덕구 오정동 223-272
43,218199,192069,36.37356526,127.31888411,항아리보쌈,대전시 유성구 지족동 906-1
44,218199,225334,36.3580318,127.3511759,태평소국밥,대전시 유성구 봉명동 676-3
45,222444,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
46,222444,191511,36.3864605,127.3174059,피자알볼로,대전시 유성구 지족동 986-1
47,222444,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
48,222444,37782,36.36232376,127.3500061,멜로우멜로디,대전시 유성구 궁동 410-9
49,222444,150631,36.3168448,127.3923232,정식당,대전시 중구 유천동 328-12
50,242195,192069,36.37356526,127.31888411,항아리보쌈,대전시 유성구 지족동 906-1
51,242195,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
52,242195,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
53,242195,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
54,242195,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
55,303451,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
56,303451,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
57,303451,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
58,303451,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
59,303451,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
60,392778,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
61,392778,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
62,392778,17249,36.42454910000001,127.39090729,아삼육회,대전시 유성구 관평동 1076
63,392778,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
64,392778,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
65,423121,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
66,423121,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
67,423121,17249,36.42454910000001,127.39090729,아삼육회,대전시 유성구 관평동 1076
68,423121,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
69,423121,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
70,450180,192069,36.37356526,127.31888411,항아리보쌈,대전시 유성구 지족동 906-1
71,450180,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
72,450180,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
73,450180,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
74,450180,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
75,457236,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
76,457236,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
77,457236,17249,36.42454910000001,127.39090729,아삼육회,대전시 유성구 관평동 1076
78,457236,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
79,457236,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
80,468256,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
81,468256,37782,36.36232376,127.3500061,멜로우멜로디,대전시 유성구 궁동 410-9
82,468256,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
83,468256,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
84,468256,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
85,496463,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
86,496463,191511,36.3864605,127.3174059,피자알볼로,대전시 유성구 지족동 986-1
87,496463,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
88,496463,37782,36.36232376,127.3500061,멜로우멜로디,대전시 유성구 궁동 410-9
89,496463,150631,36.3168448,127.3923232,정식당,대전시 중구 유천동 328-12
90,519957,16903,36.4461706,127.3838205,할머니묵집,대전시 유성구 봉산동 709-16
91,519957,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
92,519957,192362,36.36320886,127.35714872,어은스시,대전시 유성구 어은동 110-3
93,519957,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
94,519957,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
95,609341,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
96,609341,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
97,609341,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
98,609341,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
99,609341,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
100,675885,16903,36.4461706,127.3838205,할머니묵집,대전시 유성구 봉산동 709-16
101,675885,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
102,675885,192362,36.36320886,127.35714872,어은스시,대전시 유성구 어은동 110-3
103,675885,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
104,675885,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
105,740608,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
106,740608,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
107,740608,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
108,740608,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
109,740608,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
110,760465,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
111,760465,37782,36.36232376,127.3500061,멜로우멜로디,대전시 유성구 궁동 410-9
112,760465,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
113,760465,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
114,760465,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
115,802034,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
116,802034,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
117,802034,17249,36.42454910000001,127.39090729,아삼육회,대전시 유성구 관평동 1076
118,802034,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
119,802034,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
120,803594,192069,36.37356526,127.31888411,항아리보쌈,대전시 유성구 지족동 906-1
121,803594,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
122,803594,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
123,803594,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
124,803594,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
0,7872,37497,36.3616477,127.3505043,봉대박스파게티,대전시 유성구 궁동 425-2
1,7872,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
2,7872,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
3,7872,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
4,7872,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
5,14498,37497,36.3616477,127.3505043,봉대박스파게티,대전시 유성구 궁동 425-2
6,14498,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
7,14498,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
8,14498,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
9,14498,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
10,21685,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
11,21685,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
12,21685,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
13,21685,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
14,21685,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
15,37620,189576,36.362987,127.3570346,콜마르브레드,대전시 유성구 어은동 110-9
16,37620,16867,36.3683794,127.3810583,천년의정원,대전시 서구 만년동 322
17,37620,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
18,37620,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
19,37620,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
20,47540,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
21,47540,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
22,47540,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
23,47540,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
24,47540,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
25,47750,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
26,47750,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
27,47750,241412,36.3281314,127.3989486,괸돌해물찜,대전시 중구 태평동 339-6
28,47750,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
29,47750,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
30,54264,189576,36.362987,127.3570346,콜마르브레드,대전시 유성구 어은동 110-9
31,54264,16867,36.3683794,127.3810583,천년의정원,대전시 서구 만년동 322
32,54264,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
33,54264,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
34,54264,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
35,54793,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
36,54793,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
37,54793,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
38,54793,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
39,54793,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
40,58179,37497,36.3616477,127.3505043,봉대박스파게티,대전시 유성구 궁동 425-2
41,58179,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
